Fecha,Servicio,Instalacion,Usos
"2006-08-01","Cimadevilla con Tarjeta","Campo Valdés","2203"
"2006-08-01","Cimadevilla con Tarjeta","Fermín García Bernardo","2813"
"2006-08-01","Cimadevilla Taxi","Campo Valdés","394"
"2006-08-01","Cimadevilla Taxi","Fermín García Bernardo","427"
"2006-08-01","Gijón Bici","Gijón Bici","3357"
"2006-08-01","Mediatecas","Adultos","9053"
"2006-08-01","Mediatecas","Infantiles","791"
"2006-08-01","ORA","ORA","8025"
"2006-08-01","Piscinas","Piscina Coto Control","5233"
"2006-08-01","Piscinas","Piscina La Calzada Control","40"
"2006-08-01","Piscinas","Piscina Moreda Control","5479"
"2006-08-01","Piscinas","Piscina Pumarin Control","5941"
"2006-08-01","Préstamos bibliotecas","Adultos","16866"
"2006-08-01","Préstamos bibliotecas","Infantiles","4211"
"2006-08-01","Transporte","Tarjeta Turística","242"
"2006-08-01","Transporte","TC-Abono Mes","72549"
"2006-08-01","Transporte","TC-Abono Mes Mayores de 65","10330"
"2006-08-01","Transporte","TC-Abono Mes Menores de 26","23627"
"2006-08-01","Transporte","TC-Tarifa Empleado","28257"
"2006-08-01","Transporte","TC-Tarifa Empleado Emtusa","135"
"2006-08-01","Transporte","TC-Tarifa Familiar Emtusa","8761"
"2006-08-01","Transporte","TC-Tarifa Gratuita","21017"
"2006-08-01","Transporte","TC-Tarifa JOP","1130"
"2006-08-01","Transporte","TC-Tarifa Mayores de 65","158972"
"2006-08-01","Transporte","TC-Tarifa Menores de 26","113652"
"2006-08-01","Transporte","TC-Tarifa Normal","244978"
"2006-08-01","Transporte","TC-Tarifa Reducida","3372"
"2006-08-01","Transporte","TT-Tarifa Normal","347944"
"2006-09-01","Cimadevilla Centro Control","Campo Valdés","350"
"2006-09-01","Cimadevilla Centro Control","Fermín García Bernardo","264"
"2006-09-01","Cimadevilla con Tarjeta","Campo Valdés","2397"
"2006-09-01","Cimadevilla con Tarjeta","Fermín García Bernardo","2503"
"2006-09-01","Cimadevilla Taxi","Campo Valdés","478"
"2006-09-01","Cimadevilla Taxi","Fermín García Bernardo","455"
"2006-09-01","Gijón Bici","Gijón Bici","3040"
"2006-09-01","Mediatecas","Adultos","8274"
"2006-09-01","Mediatecas","Infantiles","790"
"2006-09-01","ORA","ORA","8025"
"2006-09-01","Piscinas","Piscina Coto Control","5360"
"2006-09-01","Piscinas","Piscina La Calzada Control","4083"
"2006-09-01","Piscinas","Piscina Llano Control","6530"
"2006-09-01","Piscinas","Piscina Moreda Control","4100"
"2006-09-01","Piscinas","Piscina Panchano Control","2549"
"2006-09-01","Piscinas","Piscina Pumarin Control","5346"
"2006-09-01","Préstamos bibliotecas","Adultos","14912"
"2006-09-01","Préstamos bibliotecas","Infantiles","3430"
"2006-09-01","Transporte","Tarjeta Turística","150"
"2006-09-01","Transporte","TC-Abono Mes","76725"
"2006-09-01","Transporte","TC-Abono Mes Mayores de 65","9604"
"2006-09-01","Transporte","TC-Abono Mes Menores de 26","28644"
"2006-09-01","Transporte","TC-Tarifa Empleado","26129"
"2006-09-01","Transporte","TC-Tarifa Empleado Emtusa","122"
"2006-09-01","Transporte","TC-Tarifa Familiar Emtusa","8496"
"2006-09-01","Transporte","TC-Tarifa Gratuita","22427"
"2006-09-01","Transporte","TC-Tarifa IES","1554"
"2006-09-01","Transporte","TC-Tarifa JOP","1083"
"2006-09-01","Transporte","TC-Tarifa Mayores de 65","138152"
"2006-09-01","Transporte","TC-Tarifa Menores de 26","127690"
"2006-09-01","Transporte","TC-Tarifa Normal","233209"
"2006-09-01","Transporte","TC-Tarifa Reducida","2971"
"2006-09-01","Transporte","TT-Tarifa Normal","326437"
"2006-10-01","Cimadevilla Centro Control","Campo Valdés","382"
"2006-10-01","Cimadevilla Centro Control","Fermín García Bernardo","255"
"2006-10-01","Cimadevilla con Tarjeta","Campo Valdés","2408"
"2006-10-01","Cimadevilla con Tarjeta","Fermín García Bernardo","2397"
"2006-10-01","Cimadevilla Taxi","Campo Valdés","384"
"2006-10-01","Cimadevilla Taxi","Fermín García Bernardo","453"
"2006-10-01","Gijón Bici","Gijón Bici","2386"
"2006-10-01","Mediatecas","Adultos","7801"
"2006-10-01","Mediatecas","Infantiles","765"
"2006-10-01","ORA","ORA","8025"
"2006-10-01","Piscinas","Piscina Coto Control","6716"
"2006-10-01","Piscinas","Piscina La Calzada Control","4686"
"2006-10-01","Piscinas","Piscina Llano Control","7833"
"2006-10-01","Piscinas","Piscina Moreda Control","4712"
