Fecha,Servicio,Instalacion,Usos
"2017-06-01","Reserva de instalaciones","Pabellón de La Tejerona","402"
"2017-06-01","Reserva de instalaciones","Palacio de Deportes","249"
"2017-06-01","Reserva de instalaciones","Piscina Municipal El Coto","3522"
"2017-06-01","Reserva de instalaciones","Piscina Municipal El Llano","3542"
"2017-06-01","Reserva de instalaciones","Piscina Municipal La Camocha","1477"
"2017-06-01","Transporte","Tarjeta ciudadana","986775"
"2017-06-01","Transporte","Tarjeta transporte","131387"
"2017-07-01","10","Cursos","2"
"2017-07-01","10","Cursos Munipales","2"
"2017-07-01","10","Informacion Personal","853"
"2017-07-01","10","Instalaciones Deportivas","4"
"2017-07-01","10","Renovacion Cursos","2"
"2017-07-01","Apertura contenedores orgánicos","Montevil/Nuevo Roces","7613"
"2017-07-01","Apertura contenedores orgánicos","Nuevo Gijón","1278"
"2017-07-01","Apertura contenedores orgánicos","Polígono","4602"
"2017-07-01","Apertura contenedores orgánicos","Viesques","6824"
"2017-07-01","Aseos públicos","Avda Carlos Marx","731"
"2017-07-01","Aseos públicos","Avda del Llano","758"
"2017-07-01","Aseos públicos","C/ Puerto el Pontón","128"
"2017-07-01","Aseos públicos","Cerro Santa Catalina","292"
"2017-07-01","Aseos públicos","Donato Argüelles","2351"
"2017-07-01","Aseos públicos","El Rinconín","2235"
"2017-07-01","Aseos públicos","Jardines de la Reina","939"
"2017-07-01","Aseos públicos","Molinón-Piles","834"
"2017-07-01","Aseos públicos","Parque de las Palmeras ","92"
"2017-07-01","Aseos públicos","Parque del Cabo San Lorenzo","902"
"2017-07-01","Aseos públicos","Paseo de Begoña","492"
"2017-07-01","Aseos públicos","Paseo del Muro, escalera 11","4269"
"2017-07-01","Aseos públicos","Paseo del Muro, escalera 3","3647"
"2017-07-01","Aseos públicos","Paseo del Muro, tostadero","4571"
"2017-07-01","Aseos públicos","Playa de Poniente","2859"
"2017-07-01","Aseos públicos","Playa del Arbeyal","1429"
"2017-07-01","Aseos públicos","Plaza Cataluña","910"
"2017-07-01","Aseos públicos","Plaza San Miguel","1181"
"2017-07-01","Gijón Bici","Gijón Bici","1683"
"2017-07-01","Inscripciones","Cursos","945"
"2017-07-01","Préstamos bibliotecas","Adultos","12855"
"2017-07-01","Préstamos bibliotecas","Infantiles","6061"
"2017-07-01","Reserva de instalaciones","Antigua Pescadería","51"
"2017-07-01","Reserva de instalaciones","Casa Consistorial","25"
"2017-07-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","612"
"2017-07-01","Reserva de instalaciones","Complejo Deportivo La Calzada","5164"
"2017-07-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","131"
